post_id,post_type,likes,shares,comments
5649,carousel,204,94,432
5650,reels,563,26,170
5651,reels,530,25,269
5652,reels,528,18,32
5653,static_image,100,6,348
5654,reels,957,130,203
5655,reels,701,179,55
5656,reels,791,269,150
5657,static_image,203,212,203
5658,static_image,175,125,221
5659,carousel,866,142,271
5660,carousel,379,194,348
5661,carousel,424,163,430
5662,carousel,853,300,202
5663,static_image,92,287,375
5664,carousel,690,245,37
5665,reels,262,128,220
5666,static_image,926,290,245
5667,static_image,413,13,405
5668,static_image,847,274,104
5669,carousel,116,36,147
5670,carousel,1000,67,453
5671,reels,308,275,73
5672,static_image,987,275,388
5673,carousel,317,137,448
5674,static_image,231,285,495
5675,reels,560,132,274
5676,carousel,437,101,280
5677,static_image,115,209,147
5678,carousel,208,38,82
5679,static_image,459,156,381
5680,carousel,584,297,340
5681,static_image,732,162,218
5682,reels,212,15,134
5683,reels,824,71,198
5684,static_image,792,275,230
5685,carousel,156,163,408
5686,reels,134,241,457
5687,carousel,891,204,159
5688,static_image,449,85,191
5689,reels,825,153,453
5690,carousel,241,211,413
5691,carousel,788,193,184
5692,static_image,749,100,160
5693,carousel,936,16,352
5694,carousel,531,198,167
5695,reels,861,148,451
5696,reels,575,299,427
5697,static_image,567,16,405
5698,carousel,798,60,198
5699,carousel,619,261,275
5700,carousel,900,146,179
5701,static_image,187,243,322
5702,static_image,113,179,29
5703,reels,753,34,446
5704,reels,294,109,479
5705,carousel,263,186,109
5706,static_image,313,166,462
5707,static_image,175,207,382
5708,carousel,876,77,422
5709,carousel,142,53,374
5710,static_image,515,274,248
5711,static_image,949,68,288
5712,carousel,671,106,133
5713,static_image,143,106,262
5714,carousel,187,212,339
5715,reels,281,25,461
5716,reels,925,22,380
5717,carousel,135,263,264
5718,reels,448,53,246
5719,static_image,928,213,408
5720,static_image,787,273,466
5721,carousel,60,99,116
5722,carousel,880,20,310
5723,carousel,392,217,67
5724,static_image,180,273,483
5725,carousel,300,198,180
5726,reels,702,259,145
5727,static_image,340,66,381
5728,reels,988,6,461
5729,static_image,746,114,210
5730,reels,674,182,78
5731,carousel,128,164,319
5732,carousel,877,68,455
5733,static_image,704,299,156
5734,carousel,602,154,125
5735,carousel,456,276,254
5736,reels,908,18,310
5737,carousel,824,213,109
5738,carousel,884,85,492
5739,carousel,671,263,85
5740,carousel,295,236,150
5741,reels,395,219,49
5742,carousel,311,23,366
5743,static_image,927,155,76
5744,static_image,598,213,491
5745,static_image,93,192,332
5746,carousel,846,177,131
5747,reels,454,224,232
5748,static_image,97,270,365
5749,carousel,169,70,228
5750,carousel,93,103,457
5751,carousel,582,109,194
5752,reels,457,50,428
5753,carousel,445,83,360
5754,reels,124,169,491
5755,static_image,267,56,497
5756,carousel,836,116,140
5757,reels,414,31,428
5758,reels,571,286,103
5759,reels,635,60,258
5760,static_image,917,253,227
5761,static_image,709,78,328
5762,carousel,587,140,158
5763,static_image,91,64,133
5764,reels,967,288,12
5765,static_image,508,104,185
5766,reels,293,249,451
5767,static_image,984,286,387
5768,static_image,189,213,33
5769,carousel,289,196,324
5770,static_image,177,32,62
5771,static_image,429,236,363
5772,static_image,68,29,269
5773,reels,628,38,421
5774,reels,342,298,103
5775,carousel,781,236,140
5776,static_image,876,89,216
5777,static_image,773,298,329
5778,static_image,480,298,423
5779,reels,940,156,435
5780,static_image,707,238,55
5781,static_image,352,79,284
5782,reels,643,201,336
5783,static_image,304,80,179
5784,static_image,155,155,20
5785,static_image,958,163,301
5786,static_image,861,104,498
5787,carousel,961,102,65
5788,carousel,909,119,160
5789,carousel,844,225,216
5790,static_image,623,33,218
5791,static_image,766,16,295
5792,reels,208,208,337
5793,carousel,518,218,466
5794,carousel,707,231,99
5795,static_image,271,163,297
5796,static_image,283,271,320
5797,carousel,383,190,342
5798,carousel,970,271,80
5799,static_image,968,292,397
5800,carousel,906,150,433
5801,carousel,968,181,218
5802,static_image,170,77,471
5803,static_image,629,227,184
5804,carousel,612,80,217
5805,static_image,831,188,288
5806,static_image,200,227,348
5807,reels,145,286,205
5808,static_image,437,181,218
5809,static_image,124,115,17
5810,static_image,543,223,60
5811,static_image,900,79,402
5812,carousel,876,275,170
5813,static_image,394,66,138
5814,carousel,845,141,214
5815,static_image,202,128,310
5816,reels,920,265,149
5817,static_image,970,25,447
5818,carousel,902,89,254
5819,carousel,51,8,351
5820,static_image,494,205,474
5821,reels,114,33,69
5822,reels,565,108,48
5823,carousel,734,103,426
5824,static_image,392,18,34
5825,carousel,434,275,38
5826,static_image,713,147,51
5827,reels,694,42,449
5828,static_image,379,32,242
5829,reels,842,95,451
5830,static_image,584,105,456
5831,static_image,503,215,331
5832,carousel,101,193,122
5833,static_image,336,143,18
5834,reels,501,231,316
5835,reels,450,88,39
5836,static_image,509,76,381
5837,reels,831,215,353
5838,carousel,660,75,186
5839,carousel,618,52,391
5840,reels,792,247,482
5841,reels,995,29,92
5842,static_image,766,39,403
5843,reels,73,208,489
5844,static_image,740,278,144
5845,carousel,249,106,113
5846,reels,287,50,489
5847,carousel,371,188,376
5848,carousel,257,181,478
5849,reels,161,244,288
5850,carousel,525,10,114
5851,carousel,744,57,50
5852,static_image,217,5,204
5853,carousel,274,221,131
5854,static_image,735,167,77
5855,reels,557,284,303
5856,reels,435,67,107
5857,carousel,508,43,466
5858,static_image,608,156,167
5859,reels,656,30,381
5860,carousel,935,170,34
5861,carousel,934,207,160
5862,static_image,94,53,230
5863,reels,341,32,131
5864,reels,259,133,435
5865,carousel,457,245,283
5866,carousel,999,77,473
5867,reels,808,260,351
5868,static_image,224,100,48
5869,carousel,903,87,337
5870,carousel,949,256,467
5871,static_image,599,98,62
5872,static_image,248,138,275
5873,reels,225,298,289
5874,reels,802,256,411
5875,static_image,753,229,129
5876,reels,937,123,457
5877,static_image,298,63,444
5878,static_image,231,283,358
5879,reels,468,19,183
5880,carousel,636,235,388
5881,carousel,554,283,378
5882,static_image,488,211,358
5883,carousel,514,249,368
5884,carousel,462,259,130
5885,reels,580,80,450
5886,carousel,423,6,202
5887,static_image,197,48,347
5888,carousel,234,119,332
5889,reels,385,86,54
5890,reels,745,192,17
5891,reels,602,234,489
5892,carousel,753,140,217
5893,static_image,203,42,277
5894,static_image,838,94,47
5895,static_image,192,172,300
5896,reels,517,25,295
5897,static_image,597,142,130
5898,reels,688,282,157
5899,static_image,938,13,497
5900,carousel,179,24,445
5901,reels,867,22,497
5902,static_image,758,122,349
5903,static_image,493,133,269
5904,reels,713,71,162
5905,static_image,395,267,293
5906,static_image,117,48,155
5907,reels,512,284,269
5908,reels,879,23,365
5909,static_image,501,51,192
5910,carousel,290,283,215
5911,reels,449,249,110
5912,static_image,837,100,23
5913,static_image,512,145,204
5914,carousel,678,37,378
5915,static_image,729,241,263
5916,static_image,594,257,206
5917,static_image,203,299,478
5918,reels,567,259,377
5919,carousel,907,71,173
5920,static_image,640,105,262
5921,static_image,89,277,172
5922,static_image,586,5,214
5923,static_image,240,126,198
5924,carousel,762,142,462
5925,carousel,729,189,396
5926,reels,440,174,361
5927,reels,632,24,25
5928,static_image,177,90,153
5929,static_image,230,180,446
5930,reels,324,133,103
5931,static_image,452,240,313
5932,reels,250,76,190
5933,static_image,351,100,336
5934,carousel,699,73,359
5935,static_image,807,299,443
5936,reels,858,205,435
5937,carousel,937,104,289
5938,static_image,155,179,217
5939,carousel,316,45,360
5940,static_image,987,172,105
5941,static_image,829,177,379
5942,reels,232,180,209
5943,carousel,639,92,216
5944,static_image,276,118,185
5945,static_image,672,194,62
5946,carousel,931,263,64
5947,static_image,777,205,199
5948,reels,76,255,275
5949,reels,445,291,176
5950,carousel,674,169,397
5951,reels,841,152,432
5952,reels,279,8,109
5953,reels,693,66,459
5954,static_image,965,267,432
5955,static_image,126,62,477
5956,reels,663,252,94
5957,carousel,253,272,436
5958,static_image,391,125,147
5959,carousel,138,191,117
5960,reels,364,50,176
5961,reels,514,60,177
5962,reels,257,59,120
5963,static_image,227,192,327
5964,carousel,887,219,253
5965,static_image,916,273,59
5966,carousel,867,223,239
5967,reels,96,13,327
5968,reels,916,81,366
5969,static_image,871,60,155
5970,carousel,86,186,100
5971,reels,442,275,495
5972,carousel,762,273,252
5973,static_image,111,72,397
5974,reels,56,144,194
5975,carousel,290,268,279
5976,static_image,927,183,215
5977,carousel,961,75,488
5978,reels,620,224,223
5979,carousel,382,264,222
5980,reels,601,231,153
5981,reels,933,90,80
5982,reels,773,177,271
5983,reels,808,148,287
5984,static_image,397,221,196
5985,reels,856,152,101
5986,static_image,181,160,500
5987,static_image,982,65,52
5988,static_image,488,175,23
5989,carousel,921,8,461
5990,carousel,93,84,420
5991,reels,431,122,310
5992,static_image,949,123,47
5993,carousel,184,64,419
5994,reels,939,167,45
5995,carousel,55,170,184
5996,reels,84,272,114
5997,static_image,698,222,294
5998,static_image,236,56,155
5999,reels,341,271,278
6000,static_image,442,202,310
6001,static_image,783,256,83
6002,reels,920,118,226
6003,reels,970,230,378
6004,reels,708,216,86
6005,static_image,56,71,197
6006,static_image,806,90,480
6007,reels,344,112,496
6008,carousel,588,116,422
6009,carousel,774,283,423
6010,carousel,804,73,107
6011,carousel,179,107,320
6012,carousel,949,8,330
6013,reels,689,52,40
6014,reels,806,9,463
6015,carousel,582,130,222
6016,reels,551,86,114
6017,static_image,616,242,186
6018,carousel,595,89,402
6019,reels,463,270,371
6020,carousel,731,238,100
6021,carousel,971,184,255
6022,reels,378,138,392
6023,reels,625,141,257
6024,carousel,438,84,451
6025,static_image,83,171,82
6026,static_image,142,266,428
6027,static_image,809,237,205
6028,static_image,617,128,383
6029,carousel,451,32,291
6030,carousel,785,230,71
6031,static_image,530,94,42
6032,reels,753,115,111
6033,reels,856,116,484
6034,static_image,721,100,499
6035,carousel,383,98,98
6036,carousel,640,295,475
6037,static_image,269,215,461
6038,carousel,153,223,419
6039,reels,723,43,337
6040,reels,291,288,291
6041,carousel,292,90,176
6042,static_image,422,130,414
6043,static_image,926,281,114
6044,reels,619,162,146
6045,reels,175,255,381
6046,static_image,524,257,122
6047,carousel,877,206,158
6048,carousel,70,297,180
6049,reels,936,134,305
6050,reels,675,64,102
6051,reels,668,229,11
6052,carousel,634,94,235
6053,carousel,215,33,179
6054,carousel,732,244,398
6055,static_image,982,259,378
6056,carousel,269,256,372
6057,reels,191,290,494
6058,static_image,298,71,86
6059,carousel,881,55,78
6060,reels,456,32,290
6061,carousel,227,24,462
6062,carousel,321,288,260
6063,static_image,880,243,275
6064,static_image,568,296,234
6065,reels,750,112,364
6066,static_image,789,195,351
6067,static_image,415,99,131
6068,static_image,597,206,483
6069,carousel,867,25,113
6070,carousel,334,159,130
6071,reels,710,46,427
6072,static_image,925,298,174
6073,carousel,521,39,187
6074,carousel,265,297,470
6075,carousel,73,81,339
6076,static_image,221,183,349
6077,carousel,144,160,111
6078,reels,333,266,108
6079,carousel,676,105,476
6080,carousel,640,217,250
6081,carousel,265,260,57
6082,static_image,167,79,213
6083,carousel,698,82,384
6084,carousel,168,111,90
6085,carousel,937,240,219
6086,reels,820,76,37
6087,carousel,670,50,69
6088,carousel,441,211,63
6089,carousel,985,97,31
6090,carousel,682,21,238
6091,carousel,790,180,348
6092,static_image,997,275,399
6093,reels,304,106,483
6094,static_image,814,114,28
6095,reels,635,103,230
6096,reels,395,111,284
6097,carousel,726,96,243
6098,static_image,947,159,407
6099,static_image,156,81,401
6100,reels,230,56,56
6101,reels,73,290,359
6102,reels,690,273,81
6103,reels,930,9,305
6104,static_image,384,73,86
6105,static_image,343,197,75
6106,carousel,910,104,368
6107,reels,408,199,439
6108,carousel,879,5,422
6109,carousel,782,296,315
6110,reels,181,259,431
6111,carousel,844,54,127
6112,reels,171,77,151
6113,carousel,484,188,291
6114,reels,602,192,208
6115,reels,830,71,118
6116,carousel,315,43,464
6117,static_image,847,84,23
6118,carousel,543,32,226
6119,carousel,420,87,255
6120,carousel,620,258,152
6121,carousel,220,36,236
6122,static_image,788,48,230
6123,reels,932,16,221
6124,carousel,183,69,450
6125,reels,593,59,185
6126,reels,317,86,433
6127,static_image,696,8,123
6128,static_image,777,151,26
6129,carousel,110,68,18
6130,static_image,421,212,499
6131,reels,627,236,198
6132,reels,964,162,328
6133,carousel,429,231,312
6134,static_image,847,183,200
6135,reels,485,93,494
6136,carousel,307,250,440
6137,carousel,190,133,246
6138,reels,52,61,32
6139,static_image,110,65,418
6140,static_image,175,24,116
6141,carousel,875,216,293
6142,carousel,152,235,214
6143,reels,831,51,260
6144,carousel,483,269,31
6145,static_image,63,269,59
6146,static_image,736,192,239
6147,carousel,201,20,454
6148,static_image,160,180,370
6149,carousel,524,48,110
6150,static_image,93,214,241
6151,carousel,302,32,246
6152,static_image,284,175,50
6153,carousel,882,152,194
6154,static_image,332,256,163
6155,carousel,870,210,99
6156,carousel,770,105,22
6157,carousel,628,227,103
6158,reels,594,275,356
6159,reels,507,223,370
6160,reels,660,134,264
6161,carousel,259,66,297
6162,carousel,391,106,353
6163,carousel,671,211,90
6164,reels,994,135,439
6165,reels,960,206,233
6166,carousel,130,185,309
6167,carousel,587,128,435
6168,carousel,766,248,19
6169,carousel,108,141,216
6170,reels,485,56,169
6171,reels,691,17,396
6172,carousel,864,64,35
6173,reels,652,253,351
6174,reels,177,134,29
6175,carousel,816,139,309
6176,carousel,606,287,44
6177,static_image,626,143,303
6178,carousel,372,132,351
6179,static_image,117,167,411
6180,carousel,93,135,322
6181,static_image,563,24,423
6182,static_image,354,259,485
6183,reels,852,275,262
6184,static_image,279,38,111
6185,reels,654,229,360
6186,carousel,883,217,205
6187,static_image,619,154,62
6188,reels,979,200,499
6189,carousel,202,115,258
6190,reels,100,253,255
6191,static_image,322,132,129
6192,carousel,830,170,233
6193,carousel,265,268,352
6194,static_image,659,153,308
6195,static_image,983,63,322
6196,reels,876,12,44
6197,static_image,892,140,94
6198,reels,918,76,23
6199,carousel,528,31,273
6200,reels,889,281,442
6201,carousel,158,50,220
6202,carousel,911,86,348
6203,static_image,725,19,332
6204,static_image,692,137,58
6205,static_image,868,47,130
6206,reels,750,297,272
6207,static_image,566,234,471
6208,carousel,968,62,52
6209,reels,72,280,267
6210,static_image,651,153,485
6211,static_image,570,20,427
6212,carousel,609,209,467
6213,reels,361,278,80
6214,carousel,826,66,241
6215,reels,584,267,387
6216,carousel,634,230,269
6217,reels,498,10,286
6218,carousel,113,18,142
6219,static_image,97,219,252
6220,reels,534,52,434
6221,carousel,912,101,204
6222,static_image,137,158,314
6223,reels,143,48,488
6224,carousel,573,260,355
6225,static_image,326,89,317
6226,static_image,483,291,472
6227,static_image,204,242,381
6228,reels,642,249,350
6229,static_image,101,141,32
6230,static_image,413,122,375
6231,carousel,314,50,414
6232,static_image,483,62,191
6233,reels,95,258,470
6234,static_image,707,132,100
6235,reels,340,288,295
6236,carousel,391,198,191
6237,carousel,847,240,307
6238,static_image,736,208,103
6239,reels,705,28,463
6240,static_image,998,220,369
6241,static_image,339,197,206
6242,static_image,304,140,489
6243,static_image,489,18,146
6244,reels,573,164,87
6245,carousel,504,10,88
6246,static_image,396,57,207
6247,carousel,213,187,306
6248,carousel,895,213,150
6249,static_image,609,69,10
6250,static_image,637,118,146
6251,static_image,459,277,366
6252,static_image,283,26,460
6253,reels,190,137,212
6254,reels,204,274,237
6255,static_image,639,39,227
6256,carousel,688,37,55
6257,reels,125,114,434
6258,carousel,650,132,193
6259,static_image,823,88,430
6260,carousel,781,213,65
6261,carousel,268,248,378
6262,reels,965,5,184
6263,carousel,304,27,480
6264,reels,378,289,271
6265,carousel,460,175,409
6266,static_image,72,89,194
6267,reels,818,159,263
6268,carousel,318,68,325
6269,carousel,489,167,342
6270,carousel,943,103,366
6271,reels,330,19,413
6272,static_image,476,210,442
6273,carousel,531,252,469
6274,static_image,116,269,74
6275,static_image,314,280,303
6276,static_image,695,26,289
6277,static_image,979,6,453
6278,reels,522,287,84
6279,carousel,328,45,236
6280,reels,473,269,444
6281,carousel,856,120,439
6282,reels,687,99,480
6283,reels,691,197,494
6284,reels,609,221,325
6285,static_image,601,132,367
